Date,Open,High,Low,Close,Volume,Name
2005-01-03,34.24275068447761,34.41358072279077,33.627763849875045,33.73880386352539,100970900,QQQ
2005-01-04,33.88400770263614,33.94380098635992,32.92736403773585,33.123817443847656,136623200,QQQ
2005-01-05,33.038407118805566,33.27756724264716,32.859037025924366,32.918827056884766,127925500,QQQ
2005-01-06,32.995686412955614,33.06401645148535,32.7479830993746,32.75652313232422,102934600,QQQ
2005-01-07,32.93588093373119,33.20066418881331,32.6369277879712,32.927337646484375,123104000,QQQ
2005-01-10,32.83339355324101,33.20067684544281,32.79068687565466,32.9102668762207,88764200,QQQ
2005-01-11,32.77359835440576,32.88463830516562,32.51735507122234,32.67964172363281,106398800,QQQ
2005-01-12,32.82484913814719,32.9700524742148,32.46610592603919,32.952972412109375,127754900,QQQ
2005-01-13,32.95298500798279,33.18360177596882,32.4661183358138,32.51736831665039,101982400,QQQ
2005-01-14,32.628391091631634,32.9017176618776,32.61984780351222,32.82484436035156,93460900,QQQ
2005-01-18,32.69671388833372,33.13233025360344,32.645467204167176,33.072540283203125,91760400,QQQ
2005-01-19,33.08109121041823,33.09817453020523,32.50881465994933,32.52589797973633,104981000,QQQ
2005-01-20,32.158626622722444,32.295289973162994,31.8767566296387,31.902379989624023,120963900,QQQ
2005-01-21,32.013405174136594,32.07319515865749,31.5948752824903,31.64612197875977,138569200,QQQ
2005-01-24,31.70592344116892,31.774256738678645,31.142186769957515,31.201976776123047,137499000,QQQ
2005-01-25,31.406962846519228,31.68028942800203,31.313006223201413,31.355712890625,119171300,QQQ
2005-01-26,31.569260263427477,31.85113022960801,31.449680250494268,31.731550216674805,107465800,QQQ
2005-01-27,31.68029892601909,31.83404558148643,31.492385623045493,31.688838958740234,103654700,QQQ
2005-01-28,31.79133414509944,31.83404081893769,31.278844284109358,31.53508758544922,111648600,QQQ
2005-01-31,31.910903635570687,32.05610693050678,31.825487057688324,31.945070266723636,89139900,QQQ
2005-02-01,32.02195355208946,32.15861686104617,31.9194536266392,32.047576904296875,76610300,QQQ
2005-02-02,32.15007788805326,32.22695121330717,31.86821120099609,32.09883117675781,100160500,QQQ
2005-02-03,31.92800356053807,31.953626918077763,31.603426912354383,31.731550216674805,90157900,QQQ
2005-02-04,31.731524637750727,32.303800883562616,31.731524637750727,32.24401092529297,99302000,QQQ
2005-02-07,32.28674876838622,32.38070543882202,32.047588704230726,32.17570877075195,71551400,QQQ
2005-02-08,32.16717464374476,32.466124778840715,32.13300798307319,32.23550796508789,72821700,QQQ
2005-02-09,32.261130266583415,32.286753632085286,31.654686722084623,31.6973934173584,93276600,QQQ
2005-02-10,31.82550361375734,31.876753587147704,31.500930223884637,31.731550216674805,110373000,QQQ
2005-02-11,31.629052093846177,32.32945214568289,31.54363872491435,32.20133209228516,108684100,QQQ
2005-02-14,32.20133135348897,32.406324737546655,32.192788061805096,32.346534729003906,54908900,QQQ
2005-02-15,32.37217515745725,32.86757876222174,32.303841828075946,32.56008529663086,131406500,QQQ
2005-02-16,32.48320504470523,32.594245052256234,32.31237827408743,32.44049835205078,80273900,QQQ
2005-02-17,32.50028628034791,32.577159625499846,31.970716157252124,32.0048828125,115628300,QQQ
2005-02-18,32.013419980079256,32.09029331834652,31.82550665135676,31.902379989624023,69158800,QQQ
2005-02-22,31.629046168692437,32.07320277221746,31.42405281833353,31.50946617126465,121232000,QQQ
2005-02-23,31.637594052843635,31.66321741078145,31.347184049074677,31.55217742919922,95010100,QQQ
2005-02-24,31.475293932933845,31.97924044561067,31.39842062563365,31.953617095947266,99334600,QQQ
2005-02-25,31.92800602738813,32.201332723299465,31.851132690518615,32.132999420166016,79988700,QQQ
2005-02-28,31.996319811425813,32.11589977282663,31.53508002461446,31.79132652282715,95731300,QQQ
2005-03-01,31.91944920054793,32.20131906898538,31.885285821778723,32.14152908325195,78460600,QQQ
2005-03-02,31.95362831917419,32.474658334067165,31.910921635298447,32.12445831298828,107270600,QQQ
2005-03-03,32.20988221878305,32.22696554958469,31.62052196853129,31.859682083129883,89793800,QQQ
2005-03-04,32.11590692962008,32.24403020727775,31.945080237156915,32.047576904296875,86622300,QQQ
2005-03-07,32.11591721931523,32.7052805753957,32.081753824863085,32.508827209472656,93563900,QQQ
2005-03-08,32.46612045989054,32.63695048221085,32.15863032968799,32.18425369262695,89595200,QQQ
2005-03-09,32.17571490764364,32.39779494526962,32.00488811970011,32.090301513671875,98063000,QQQ
2005-03-10,32.124450219229416,32.175696923644246,31.67175361924349,32.047576904296875,97043600,QQQ
2005-03-11,32.19279299026415,32.303832990976204,31.6205161756551,31.74863624572754,102857500,QQQ
2005-03-14,31.80841600195873,31.910912666114047,31.629042766799163,31.893829345703125,65576200,QQQ
2005-03-15,31.96217340043301,32.01342338416452,31.59489325444792,31.63759994506836,93856300,QQQ
2005-03-16,31.52654041780692,31.757160314303874,31.20196390514717,31.27883720397949,159578000,QQQ
2005-03-17,31.270299555777825,31.509459499997813,31.210509569722827,31.355712890625,100429600,QQQ
2005-03-18,31.38990656237668,31.424073229065463,31.04824641211417,31.18490982055664,108899400,QQQ
2005-03-21,31.26175665049672,31.389879912647817,30.96280671655737,31.24467658996582,92752500,QQQ
2005-03-22,31.270309135397365,31.389889144140543,30.84323581370838,30.86031913757324,114016300,QQQ
2005-03-23,30.826148277989613,31.167808191983298,30.809064956458887,30.97135162353516,97444900,QQQ
2005-03-24,31.082377912410788,31.304457736315605,30.979881286621094,30.979881286621094,77566800,QQQ
